x,y
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
403.0,114.0
389.0,73.0
292.0,104.0
292.0,146.0
,
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,208.0
292.0,292.0
292.0,354.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,93.0
292.0,146.0
,
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
375.0,93.0
417.0,114.0
417.0,62.0
292.0,104.0
292.0,146.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
292.0,208.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
333.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
347.0,219.0
347.0,292.0
347.0,365.0
306.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
333.0,219.0
347.0,292.0
347.0,365.0
292.0,219.0
292.0,292.0
292.0,365.0
320.0,156.0
320.0,20.0
320.0,83.0
361.0,93.0
417.0,114.0
403.0,62.0
292.0,104.0
278.0,156.0
417.0,62.0
